Site.Code,Sampling.Unit.Name,Sampling.Period,Temp.Min,Temp.Max,Temp.Var,Year
UDZ,CT-UDZ-2-04,2009.01,18,26,7.188311688,2009
UDZ,CT-UDZ-1-06,2009.01,11,16,1.573446021,2009
UDZ,CT-UDZ-3-09,2009.01,20,30,9.089982528,2009
UDZ,CT-UDZ-2-02,2009.01,16,22,3.761368209,2009
UDZ,CT-UDZ-2-03,2009.01,16,17,0.06639839,2009
UDZ,CT-UDZ-3-04,2009.01,14,27,7.98115942,2009
UDZ,CT-UDZ-2-06,2009.01,14,21,2.968101681,2009
UDZ,CT-UDZ-2-17,2009.01,12,22,10.53986014,2009
UDZ,CT-UDZ-2-08,2009.01,16,20,2.079042457,2009
UDZ,CT-UDZ-1-04,2009.01,11,16,1.017008798,2009
UDZ,CT-UDZ-2-18,2009.01,11,19,4.804558886,2009
UDZ,CT-UDZ-2-05,2009.01,14,20,2.293156733,2009
UDZ,CT-UDZ-1-20,2010.01,17,22,1.450375491,2010
UDZ,CT-UDZ-3-10,2010.01,13,22,4.486534245,2010
UDZ,CT-UDZ-2-05,2010.01,11,21,5.25,2010
UDZ,CT-UDZ-2-10,2010.01,19,26,4.290772627,2010
UDZ,CT-UDZ-1-03,2010.01,16,24,3.584298176,2010
UDZ,CT-UDZ-3-01,2010.01,14,22,5.553797468,2010
UDZ,CT-UDZ-1-16,2010.01,16,25,6.032905771,2010
UDZ,CT-UDZ-1-07,2010.01,15,20.55555556,1.489459437,2010
UDZ,CT-UDZ-2-09,2010.01,15,25,1.947024708,2010
UDZ,CT-UDZ-3-09,2010.01,20,28,4.679879972,2010
UDZ,CT-UDZ-3-02,2010.01,16,26,7.771264368,2010
UDZ,CT-UDZ-2-06,2010.01,12,19,2.546660197,2010
UDZ,CT-UDZ-1-14,2010.01,12,23,9.548583878,2010
UDZ,CT-UDZ-2-07,2010.01,11,17,2.865413975,2010
UDZ,CT-UDZ-3-18,2010.01,13.33333333,21.66666667,5.228184602,2010
UDZ,CT-UDZ-3-03,2010.01,20,29,5.786262626,2010
UDZ,CT-UDZ-2-04,2010.01,17,26,6.592803598,2010
UDZ,CT-UDZ-2-16,2010.01,19,22,1.255864995,2010
UDZ,CT-UDZ-1-05,2010.01,12,15,0.657031015,2010
UDZ,CT-UDZ-1-17,2010.01,16,24,3.194734677,2010
UDZ,CT-UDZ-3-14,2010.01,13,25,6.123567235,2010
UDZ,CT-UDZ-2-12,2010.01,11,15,1.249038462,2010
UDZ,CT-UDZ-3-07,2010.01,16,24,2.895300449,2010
UDZ,CT-UDZ-1-04,2010.01,12,15,0.85140946,2010
UDZ,CT-UDZ-2-15,2010.01,15,19,0.79372549,2010
UDZ,CT-UDZ-3-16,2010.01,16,24,4.494720965,2010
UDZ,CT-UDZ-2-19,2010.01,9,15,3.882352941,2010
UDZ,CT-UDZ-2-18,2010.01,12.22222222,17.77777778,3.901004247,2010
UDZ,CT-UDZ-2-13,2010.01,9,15,1.566926381,2010
UDZ,CT-UDZ-1-18,2010.01,14,24,5.534591195,2010
UDZ,CT-UDZ-2-02,2010.01,16,21,2.170792809,2010
UDZ,CT-UDZ-3-06,2010.01,13,21,5.938921206,2010
UDZ,CT-UDZ-2-11,2010.01,12,16,2.670386905,2010
UDZ,CT-UDZ-1-06,2010.01,12,18,1.391465657,2010
UDZ,CT-UDZ-2-14,2010.01,14,19,1.61573499,2010
UDZ,CT-UDZ-3-04,2010.01,12,23,8.358433735,2010
UDZ,CT-UDZ-1-10,2010.01,12,17,1.55628729,2010
UDZ,CT-UDZ-1-19,2010.01,17,24,4.329257803,2010
UDZ,CT-UDZ-3-15,2010.01,13,21,3.422314294,2010
UDZ,CT-UDZ-2-20,2010.01,12,17,1.416806723,2010
UDZ,CT-UDZ-3-08,2010.01,16,24,3.246691591,2010
UDZ,CT-UDZ-1-11,2010.01,11,16,2.697900666,2010
UDZ,CT-UDZ-1-01,2010.01,13,18,2.594019206,2010
UDZ,CT-UDZ-3-17,2010.01,18,29,10.31226903,2010
UDZ,CT-UDZ-2-03,2010.01,14,19,3.44534413,2010
UDZ,CT-UDZ-1-12,2010.01,15,24,3.203763375,2010
UDZ,CT-UDZ-3-13,2010.01,20,21,0.3,2010
UDZ,CT-UDZ-2-01,2010.01,15,24,6.260343257,2010
UDZ,CT-UDZ-1-09,2010.01,13,18,1.572426642,2010
UDZ,CT-UDZ-3-19,2010.01,13,22,4.173572982,2010
UDZ,CT-UDZ-3-12,2010.01,16,26,7.632725172,2010
UDZ,CT-UDZ-1-02,2010.01,16,25,8.139278669,2010
UDZ,CT-UDZ-3-05,2010.01,12,20,4.779935275,2010
UDZ,CT-UDZ-1-15,2010.01,15,24,7.400226496,2010
UDZ,CT-UDZ-3-20,2010.01,14,24,8.61712204,2010
UDZ,CT-UDZ-3-11,2010.01,15,24,5.491822333,2010
UDZ,CT-UDZ-2-08,2010.01,16,18,1.2,2010
UDZ,CT-UDZ-1-13,2010.01,13,21,5.278606965,2010
UDZ,CT-UDZ-2-17,2010.01,13,17,1.991902834,2010
UDZ,CT-UDZ-3-18,2011.01,12,21,3.851365137,2011
UDZ,CT-UDZ-1-03,2011.01,16,23,3.137614679,2011
UDZ,CT-UDZ-1-02,2011.01,16,24,3.563040254,2011
UDZ,CT-UDZ-1-01,2011.01,12,18,2.379240506,2011
UDZ,CT-UDZ-1-07,2011.01,16,20,1.381491509,2011
UDZ,CT-UDZ-1-08,2011.01,19,23,1.661271573,2011
UDZ,CT-UDZ-1-06,2011.01,11,16,1.582256922,2011
UDZ,CT-UDZ-1-04,2011.01,13,16,0.478622669,2011
UDZ,CT-UDZ-1-05,2011.01,12,16,1.330041522,2011
UDZ,CT-UDZ-1-10,2011.01,13,17,1.168249661,2011
UDZ,CT-UDZ-1-11,2011.01,12,16,1.831704981,2011
UDZ,CT-UDZ-1-09,2011.01,12,16,1.514687242,2011
UDZ,CT-UDZ-1-15,2011.01,13,22,4.149165649,2011
UDZ,CT-UDZ-1-13,2011.01,13,20,3.191847626,2011
UDZ,CT-UDZ-1-16,2011.01,15,22,4.164665161,2011
UDZ,CT-UDZ-1-14,2011.01,13,19,2.048630312,2011
UDZ,CT-UDZ-1-17,2011.01,17,21,1.082750909,2011
UDZ,CT-UDZ-1-18,2011.01,15,24,3.356100444,2011
UDZ,CT-UDZ-1-19,2011.01,16,24,2.39599628,2011
UDZ,CT-UDZ-2-01,2011.01,17,25,5.272457918,2011
UDZ,CT-UDZ-1-20,2011.01,17,22,1.283140283,2011
UDZ,CT-UDZ-2-04,2011.01,17,23,4.644827586,2011
UDZ,CT-UDZ-2-02,2011.01,15,23,3.552192861,2011
UDZ,CT-UDZ-2-03,2011.01,13,29,23.3537415,2011
UDZ,CT-UDZ-2-06,2011.01,12,17,2.135272288,2011
UDZ,CT-UDZ-2-08,2011.01,13,18,2.68115942,2011
UDZ,CT-UDZ-2-05,2011.01,12,18,3.208126722,2011
UDZ,CT-UDZ-2-10,2011.01,18,25,2.840527629,2011
UDZ,CT-UDZ-2-09,2011.01,16,23,5.839690134,2011
UDZ,CT-UDZ-2-07,2011.01,12,17,2.274647887,2011
UDZ,CT-UDZ-2-16,2011.01,18,22,0.989799447,2011
UDZ,CT-UDZ-2-12,2011.01,10,16,2.027258567,2011
UDZ,CT-UDZ-2-15,2011.01,15,19,1.222729869,2011
UDZ,CT-UDZ-2-13,2011.01,12,16,1.622413793,2011
UDZ,CT-UDZ-2-11,2011.01,12,17,2.112820513,2011
UDZ,CT-UDZ-2-14,2011.01,11,18,1.6999656,2011
UDZ,CT-UDZ-2-19,2011.01,12,16,2.619047619,2011
UDZ,CT-UDZ-3-03,2011.01,18,28,6.456254235,2011
UDZ,CT-UDZ-3-02,2011.01,17,23,4.765700483,2011
UDZ,CT-UDZ-3-01,2011.01,12,17,2.449387755,2011
UDZ,CT-UDZ-2-20,2011.01,12,17,1.33699905,2011
UDZ,CT-UDZ-2-18,2011.01,11,17,3.225663717,2011
UDZ,CT-UDZ-2-17,2011.01,13,19,5.725490196,2011
UDZ,CT-UDZ-3-04,2011.01,13,23,9.366946779,2011
UDZ,CT-UDZ-3-09,2011.01,18,30,6.265848606,2011
UDZ,CT-UDZ-3-05,2011.01,13,22,5.362300885,2011
UDZ,CT-UDZ-3-08,2011.01,15,24,7.294513087,2011
UDZ,CT-UDZ-3-06,2011.01,13,19,2.068068021,2011
UDZ,CT-UDZ-3-07,2011.01,13,22,2.934545876,2011
UDZ,CT-UDZ-3-10,2011.01,13,20,2.450284855,2011
UDZ,CT-UDZ-3-11,2011.01,15,23,1.856548233,2011
UDZ,CT-UDZ-3-12,2011.01,16,23,5.677200136,2011
UDZ,CT-UDZ-3-13,2011.01,16,24,3.334421676,2011
UDZ,CT-UDZ-3-17,2011.01,17,21,4.8,2011
UDZ,CT-UDZ-3-15,2011.01,15,23,2.793004298,2011
UDZ,CT-UDZ-3-16,2011.01,17,26,3.341981132,2011
UDZ,CT-UDZ-3-14,2011.01,16,26,15.01462656,2011
UDZ,CT-UDZ-3-19,2011.01,12,17,1.447901049,2011
UDZ,CT-UDZ-3-20,2011.01,14,19,2.675628445,2011
UDZ,CT-UDZ-3-09,2012.01,19,23,1.234234234,2012
UDZ,CT-UDZ-1-19,2012.01,16,25,8.363703543,2012
UDZ,CT-UDZ-3-08,2012.01,16,25,8.319579257,2012
UDZ,CT-UDZ-1-18,2012.01,14,23,6.547165164,2012
UDZ,CT-UDZ-1-08,2012.01,17,24,2.804375381,2012
UDZ,CT-UDZ-3-06,2012.01,14,20,3.056697108,2012
UDZ,CT-UDZ-1-17,2012.01,18,25,3.375630252,2012
UDZ,CT-UDZ-3-07,2012.01,15,20,3.061499493,2012
UDZ,CT-UDZ-3-19,2012.01,12,19,2.636917563,2012
UDZ,CT-UDZ-1-13,2012.01,13,20,3.679157992,2012
UDZ,CT-UDZ-1-15,2012.01,16,23,3.131150426,2012
UDZ,CT-UDZ-3-11,2012.01,16,20,0.741346154,2012
UDZ,CT-UDZ-1-14.1,2012.01,12,19,3.223905323,2012
UDZ,CT-UDZ-1-07,2012.01,16,20,1.058055152,2012
UDZ,CT-UDZ-3-12,2012.01,16,23,2.559837728,2012
UDZ,CT-UDZ-1-12,2012.01,15,21,2.303343999,2012
UDZ,CT-UDZ-1-01,2012.01,12,17,2.412874332,2012
UDZ,CT-UDZ-3-13,2012.01,18,26,5.145669291,2012
UDZ,CT-UDZ-1-11,2012.01,12,16,1.468337218,2012
UDZ,CT-UDZ-1-03,2012.01,16,23,3.942090395,2012
UDZ,CT-UDZ-3-17,2012.01,17,26,6.162713734,2012
UDZ,CT-UDZ-2-11,2012.01,13,17,1.622954652,2012
UDZ,CT-UDZ-1-10,2012.01,12,17,1.958235911,2012
UDZ,CT-UDZ-2-14,2012.01,13,18,1.827634162,2012
UDZ,CT-UDZ-2-13,2012.01,11,16,1.358103326,2012
UDZ,CT-UDZ-2-15,2012.01,19,19,0,2012
UDZ,CT-UDZ-3-20,2012.01,13,18,1.176201011,2012
UDZ,CT-UDZ-2-19,2012.01,11,19,10.83333333,2012
UDZ,CT-UDZ-2-16,2012.01,17,24,4.043406593,2012
UDZ,CT-UDZ-2-07,2012.01,12,18,1.953824439,2012
UDZ,CT-UDZ-3-03,2012.01,18,28,11.28827064,2012
UDZ,CT-UDZ-2-09,2012.01,17,24,3.600816993,2012
UDZ,CT-UDZ-3-02,2012.01,17,22,2.288753799,2012
UDZ,CT-UDZ-2-10,2012.01,19,27,3.254533679,2012
UDZ,CT-UDZ-1-05,2012.01,12,17,0.710463265,2012
UDZ,CT-UDZ-3-01,2012.01,15,20,2.175776398,2012
UDZ,CT-UDZ-2-08,2012.01,14,19,3.274161736,2012
UDZ,CT-UDZ-3-16,2012.01,14,24,4.421118012,2012
UDZ,CT-UDZ-2-06,2012.01,13,19,2.157782625,2012
UDZ,CT-UDZ-1-04,2012.01,12,17,1.337888199,2012
UDZ,CT-UDZ-2-17,2012.01,17,19,0.917417417,2012
UDZ,CT-UDZ-2-03,2012.01,14,18,1.568316832,2012
UDZ,CT-UDZ-2-02,2012.01,15,22,5.382149711,2012
UDZ,CT-UDZ-1-06,2012.01,12,17,1.161803682,2012
UDZ,CT-UDZ-3-04,2012.01,13,23,8.694799659,2012
UDZ,CT-UDZ-2-04,2012.01,18,25,3.319587629,2012
UDZ,CT-UDZ-2-05,2012.01,13,18,4.341146186,2012
UDZ,CT-UDZ-1-20,2012.01,17,26,3.152223108,2012
UDZ,CT-UDZ-3-14,2012.01,12,23,8.989943168,2012
UDZ,CT-UDZ-3-05,2012.01,12,20,5.21577655,2012
UDZ,CT-UDZ-2-01,2012.01,14,22,8.435920487,2012
UDZ,CT-UDZ-3-13,2013.01,17,25,3.830065359,2013
UDZ,CT-UDZ-2-20,2013.01,12,19,2.328693022,2013
UDZ,CT-UDZ-1-17,2013.01,17,24,2.596513076,2013
UDZ,CT-UDZ-2-06,2013.01,12,17,1.458307856,2013
UDZ,CT-UDZ-1-11,2013.01,13,17,0.805544554,2013
UDZ,CT-UDZ-2-18,2013.01,11,18,2.327130997,2013
UDZ,CT-UDZ-1-03,2013.01,15,24,8.10218254,2013
UDZ,CT-UDZ-2-03,2013.01,14,23,6.555745689,2013
UDZ,CT-UDZ-3-03,2013.01,19,27,3.9264945,2013
UDZ,CT-UDZ-3-07,2013.01,14,20,1.496986673,2013
UDZ,CT-UDZ-2-17,2013.01,14,19,4.422222222,2013
UDZ,CT-UDZ-1-16,2013.01,13,22,5.858704453,2013
UDZ,CT-UDZ-1-13,2013.01,13,19,2.464934391,2013
UDZ,CT-UDZ-2-09,2013.01,15,22,1.979420689,2013
UDZ,CT-UDZ-2-10,2013.01,19,25,1.233301391,2013
UDZ,CT-UDZ-3-04,2013.01,11,20,10.28477011,2013
UDZ,CT-UDZ-3-17,2013.01,16,25,3.354298357,2013
UDZ,CT-UDZ-1-20,2013.01,16,21,2.59811716,2013
UDZ,CT-UDZ-1-02,2013.01,17,24,2.920528049,2013
UDZ,CT-UDZ-3-19,2013.01,11,18,3.516939891,2013
UDZ,CT-UDZ-3-09,2013.01,19,27,4.086956522,2013
UDZ,CT-UDZ-1-10,2013.01,11,17,2.024136742,2013
UDZ,CT-UDZ-2-01,2013.01,15,24,7.238270943,2013
UDZ,CT-UDZ-1-14.1,2013.01,13,20,3.631641232,2013
UDZ,CT-UDZ-2-11,2013.01,13,19,2.245113138,2013
UDZ,CT-UDZ-3-05,2013.01,14,20,3.317786286,2013
UDZ,CT-UDZ-1-05,2013.01,12,16,1.109620849,2013
UDZ,CT-UDZ-2-05,2013.01,13,20,5.896122209,2013
UDZ,CT-UDZ-1-08,2013.01,18,23,1.284416147,2013
UDZ,CT-UDZ-3-15,2013.01,14,22,3.385766206,2013
UDZ,CT-UDZ-3-08,2013.01,14,22,4.604143441,2013
UDZ,CT-UDZ-1-18,2013.01,15,29,6.543585526,2013
UDZ,CT-UDZ-2-14,2013.01,15,18,1.461808604,2013
UDZ,CT-UDZ-3-02,2013.01,17,22,2.118138876,2013
UDZ,CT-UDZ-3-20,2013.01,13,20,2.470487596,2013
